QuestionID_x,RespTxt,RespPct,QuestionTxt,QuestionNote,SubPopulation,ReleaseDate,SurveyOrg,SurveySponsor,SourceDoc,BegDate,EndDate,ExactDates,SampleDesc,SampleSize,VariableName,IntMethod,StudyNote,QuestionID_y,isValid
31093628.00013,,*,"Now, suppose the war is still going on in Europe in the fall but it looks as though it might be over in a few months, for whom will you vote?...(Franklin) Roosevelt, (Thomas) Dewey",* = Less than .5 percent.,,04/27/2024,Minneapolis Tribune,,The Minnesota Poll # 9,07/5/1944,07/5/1944,Y,Adult residents of Minnesota--21 years old and over,877,,Face-to-face interview,,,True
USGALLUP.44-320.QK05A,Dewey,43,"If the Presidential election were being held today and Dewey were running for President on the Republican ticket against Roosevelt on the Democratic ticket, how do you think you would vote?",,Asked of Form K half sample.,06/1/1944,Gallup Organization,,Gallup Poll (AIPO),06/9/1944,06/14/1944,Y,National Adult,2924,,Face-to-face interview,Sample size is approximate.,,True
USGALLUP.44-320.QK05A,Roosevelt,53,"If the Presidential election were being held today and Dewey were running for President on the Republican ticket against Roosevelt on the Democratic ticket, how do you think you would vote?",,Asked of Form K half sample.,06/1/1944,Gallup Organization,,Gallup Poll (AIPO),06/9/1944,06/14/1944,Y,National Adult,2924,,Face-to-face interview,Sample size is approximate.,,True
USGALLUP.44-320.QK05A,Undecided,5,"If the Presidential election were being held today and Dewey were running for President on the Republican ticket against Roosevelt on the Democratic ticket, how do you think you would vote?",,Asked of Form K half sample.,06/1/1944,Gallup Organization,,Gallup Poll (AIPO),06/9/1944,06/14/1944,Y,National Adult,2924,,Face-to-face interview,Sample size is approximate.,,True
USGALLUP.43-307.QKT06,Byrd,1,"Will you look over, all these possible candidates and tell me which one man you'd like to see as the next President of the United States?... Democratic: Byrd, Marshall, Roosevelt, Byrnes, Wallace, McNutt, Farley, Republican: Dewey, Saltonstall, Johnston, Bricker, Willkie, MacArthur, Stassen.",,,12/1/1943,Gallup Organization,,Gallup Poll (AIPO),11/25/1943,12/2/1943,Y,National Adult,2980,,Face-to-face interview,"Form K interviewed Nov. 25--Dec. 1, 1943, Form T Nov. 26--Dec. 2, 1943. Sample size is approximate.",,True
USGALLUP.43-307.QKT06,Marshall,1,"Will you look over, all these possible candidates and tell me which one man you'd like to see as the next President of the United States?... Democratic: Byrd, Marshall, Roosevelt, Byrnes, Wallace, McNutt, Farley, Republican: Dewey, Saltonstall, Johnston, Bricker, Willkie, MacArthur, Stassen.",,,12/1/1943,Gallup Organization,,Gallup Poll (AIPO),11/25/1943,12/2/1943,Y,National Adult,2980,,Face-to-face interview,"Form K interviewed Nov. 25--Dec. 1, 1943, Form T Nov. 26--Dec. 2, 1943. Sample size is approximate.",,True
USGALLUP.43-307.QKT06,Roosevelt,39,"Will you look over, all these possible candidates and tell me which one man you'd like to see as the next President of the United States?... Democratic: Byrd, Marshall, Roosevelt, Byrnes, Wallace, McNutt, Farley, Republican: Dewey, Saltonstall, Johnston, Bricker, Willkie, MacArthur, Stassen.",,,12/1/1943,Gallup Organization,,Gallup Poll (AIPO),11/25/1943,12/2/1943,Y,National Adult,2980,,Face-to-face interview,"Form K interviewed Nov. 25--Dec. 1, 1943, Form T Nov. 26--Dec. 2, 1943. Sample size is approximate.",,True
USGALLUP.43-307.QKT06,Byrnes,1,"Will you look over, all these possible candidates and tell me which one man you'd like to see as the next President of the United States?... Democratic: Byrd, Marshall, Roosevelt, Byrnes, Wallace, McNutt, Farley, Republican: Dewey, Saltonstall, Johnston, Bricker, Willkie, MacArthur, Stassen.",,,12/1/1943,Gallup Organization,,Gallup Poll (AIPO),11/25/1943,12/2/1943,Y,National Adult,2980,,Face-to-face interview,"Form K interviewed Nov. 25--Dec. 1, 1943, Form T Nov. 26--Dec. 2, 1943. Sample size is approximate.",,True
USGALLUP.43-307.QKT06,Wallace,4,"Will you look over, all these possible candidates and tell me which one man you'd like to see as the next President of the United States?... Democratic: Byrd, Marshall, Roosevelt, Byrnes, Wallace, McNutt, Farley, Republican: Dewey, Saltonstall, Johnston, Bricker, Willkie, MacArthur, Stassen.",,,12/1/1943,Gallup Organization,,Gallup Poll (AIPO),11/25/1943,12/2/1943,Y,National Adult,2980,,Face-to-face interview,"Form K interviewed Nov. 25--Dec. 1, 1943, Form T Nov. 26--Dec. 2, 1943. Sample size is approximate.",,True
USGALLUP.43-307.QKT06,McNutt,1,"Will you look over, all these possible candidates and tell me which one man you'd like to see as the next President of the United States?... Democratic: Byrd, Marshall, Roosevelt, Byrnes, Wallace, McNutt, Farley, Republican: Dewey, Saltonstall, Johnston, Bricker, Willkie, MacArthur, Stassen.",,,12/1/1943,Gallup Organization,,Gallup Poll (AIPO),11/25/1943,12/2/1943,Y,National Adult,2980,,Face-to-face interview,"Form K interviewed Nov. 25--Dec. 1, 1943, Form T Nov. 26--Dec. 2, 1943. Sample size is approximate.",,True
USGALLUP.43-307.QKT06,Farley,2,"Will you look over, all these possible candidates and tell me which one man you'd like to see as the next President of the United States?... Democratic: Byrd, Marshall, Roosevelt, Byrnes, Wallace, McNutt, Farley, Republican: Dewey, Saltonstall, Johnston, Bricker, Willkie, MacArthur, Stassen.",,,12/1/1943,Gallup Organization,,Gallup Poll (AIPO),11/25/1943,12/2/1943,Y,National Adult,2980,,Face-to-face interview,"Form K interviewed Nov. 25--Dec. 1, 1943, Form T Nov. 26--Dec. 2, 1943. Sample size is approximate.",,True
USGALLUP.43-307.QKT06,Dewey,20,"Will you look over, all these possible candidates and tell me which one man you'd like to see as the next President of the United States?... Democratic: Byrd, Marshall, Roosevelt, Byrnes, Wallace, McNutt, Farley, Republican: Dewey, Saltonstall, Johnston, Bricker, Willkie, MacArthur, Stassen.",,,12/1/1943,Gallup Organization,,Gallup Poll (AIPO),11/25/1943,12/2/1943,Y,National Adult,2980,,Face-to-face interview,"Form K interviewed Nov. 25--Dec. 1, 1943, Form T Nov. 26--Dec. 2, 1943. Sample size is approximate.",,True
USGALLUP.43-307.QKT06,Saltonstall,1,"Will you look over, all these possible candidates and tell me which one man you'd like to see as the next President of the United States?... Democratic: Byrd, Marshall, Roosevelt, Byrnes, Wallace, McNutt, Farley, Republican: Dewey, Saltonstall, Johnston, Bricker, Willkie, MacArthur, Stassen.",,,12/1/1943,Gallup Organization,,Gallup Poll (AIPO),11/25/1943,12/2/1943,Y,National Adult,2980,,Face-to-face interview,"Form K interviewed Nov. 25--Dec. 1, 1943, Form T Nov. 26--Dec. 2, 1943. Sample size is approximate.",,True
USGALLUP.43-307.QKT06,Johnston,1,"Will you look over, all these possible candidates and tell me which one man you'd like to see as the next President of the United States?... Democratic: Byrd, Marshall, Roosevelt, Byrnes, Wallace, McNutt, Farley, Republican: Dewey, Saltonstall, Johnston, Bricker, Willkie, MacArthur, Stassen.",,,12/1/1943,Gallup Organization,,Gallup Poll (AIPO),11/25/1943,12/2/1943,Y,National Adult,2980,,Face-to-face interview,"Form K interviewed Nov. 25--Dec. 1, 1943, Form T Nov. 26--Dec. 2, 1943. Sample size is approximate.",,True
USGALLUP.43-307.QKT06,Bricker,4,"Will you look over, all these possible candidates and tell me which one man you'd like to see as the next President of the United States?... Democratic: Byrd, Marshall, Roosevelt, Byrnes, Wallace, McNutt, Farley, Republican: Dewey, Saltonstall, Johnston, Bricker, Willkie, MacArthur, Stassen.",,,12/1/1943,Gallup Organization,,Gallup Poll (AIPO),11/25/1943,12/2/1943,Y,National Adult,2980,,Face-to-face interview,"Form K interviewed Nov. 25--Dec. 1, 1943, Form T Nov. 26--Dec. 2, 1943. Sample size is approximate.",,True
USGALLUP.43-307.QKT06,Willkie,13,"Will you look over, all these possible candidates and tell me which one man you'd like to see as the next President of the United States?... Democratic: Byrd, Marshall, Roosevelt, Byrnes, Wallace, McNutt, Farley, Republican: Dewey, Saltonstall, Johnston, Bricker, Willkie, MacArthur, Stassen.",,,12/1/1943,Gallup Organization,,Gallup Poll (AIPO),11/25/1943,12/2/1943,Y,National Adult,2980,,Face-to-face interview,"Form K interviewed Nov. 25--Dec. 1, 1943, Form T Nov. 26--Dec. 2, 1943. Sample size is approximate.",,True
USGALLUP.43-307.QKT06,MacArthur,10,"Will you look over, all these possible candidates and tell me which one man you'd like to see as the next President of the United States?... Democratic: Byrd, Marshall, Roosevelt, Byrnes, Wallace, McNutt, Farley, Republican: Dewey, Saltonstall, Johnston, Bricker, Willkie, MacArthur, Stassen.",,,12/1/1943,Gallup Organization,,Gallup Poll (AIPO),11/25/1943,12/2/1943,Y,National Adult,2980,,Face-to-face interview,"Form K interviewed Nov. 25--Dec. 1, 1943, Form T Nov. 26--Dec. 2, 1943. Sample size is approximate.",,True
USGALLUP.43-307.QKT06,Stassen,4,"Will you look over, all these possible candidates and tell me which one man you'd like to see as the next President of the United States?... Democratic: Byrd, Marshall, Roosevelt, Byrnes, Wallace, McNutt, Farley, Republican: Dewey, Saltonstall, Johnston, Bricker, Willkie, MacArthur, Stassen.",,,12/1/1943,Gallup Organization,,Gallup Poll (AIPO),11/25/1943,12/2/1943,Y,National Adult,2980,,Face-to-face interview,"Form K interviewed Nov. 25--Dec. 1, 1943, Form T Nov. 26--Dec. 2, 1943. Sample size is approximate.",,True
USGALLUP.111844.RK05,Dewey,22,"In your opinion, which man is more likely to get the war over in the shortest time--Thomas Dewey or Franklin Roosevelt?",,,11/18/1944,Gallup Organization,,Gallup Poll,08/3/1944,08/8/1944,Y,National Adult,4574,,Face-to-face interview,Sample size is approximate.,,False
USGALLUP.111844.RK05,Roosevelt,44,"In your opinion, which man is more likely to get the war over in the shortest time--Thomas Dewey or Franklin Roosevelt?",,,11/18/1944,Gallup Organization,,Gallup Poll,08/3/1944,08/8/1944,Y,National Adult,4574,,Face-to-face interview,Sample size is approximate.,,False
USGALLUP.111844.RK05,No opinion,34,"In your opinion, which man is more likely to get the war over in the shortest time--Thomas Dewey or Franklin Roosevelt?",,,11/18/1944,Gallup Organization,,Gallup Poll,08/3/1944,08/8/1944,Y,National Adult,4574,,Face-to-face interview,Sample size is approximate.,,False
USGALLUP.44-323.QT03B,Yes,68,Do you think it will make a great deal of difference which of these two men (Roosevelt and Dewey) is elected (President)?,,Asked of Form T half sample.,07/1/1944,Gallup Organization,,Gallup Poll (AIPO),07/20/1944,07/26/1944,Y,National Adult,3033,,Face-to-face interview,"Sample size is approximate. Form K interviewed July 20--25, 44 and Form T interviewed July 21--26, 1944",,False
USGALLUP.44-323.QT03B,No,21,Do you think it will make a great deal of difference which of these two men (Roosevelt and Dewey) is elected (President)?,,Asked of Form T half sample.,07/1/1944,Gallup Organization,,Gallup Poll (AIPO),07/20/1944,07/26/1944,Y,National Adult,3033,,Face-to-face interview,"Sample size is approximate. Form K interviewed July 20--25, 44 and Form T interviewed July 21--26, 1944",,False
USGALLUP.44-323.QT03B,Don't know,10,Do you think it will make a great deal of difference which of these two men (Roosevelt and Dewey) is elected (President)?,,Asked of Form T half sample.,07/1/1944,Gallup Organization,,Gallup Poll (AIPO),07/20/1944,07/26/1944,Y,National Adult,3033,,Face-to-face interview,"Sample size is approximate. Form K interviewed July 20--25, 44 and Form T interviewed July 21--26, 1944",,False
USGALLUP.44-325.QT08B,Dewey,35,Which man do you think can handle this particular job (the greatest task the president elected this year will have to face during his four years in office) better--Dewey or Roosevelt?,,Asked of those who named a task (94%).,09/1/1944,Gallup Organization,,Gallup Poll (AIPO),08/18/1944,08/23/1944,Y,National Adult,4321,,Face-to-face interview,Sample size is approximate.,,False
USGALLUP.44-325.QT08B,Roosevelt,53,Which man do you think can handle this particular job (the greatest task the president elected this year will have to face during his four years in office) better--Dewey or Roosevelt?,,Asked of those who named a task (94%).,09/1/1944,Gallup Organization,,Gallup Poll (AIPO),08/18/1944,08/23/1944,Y,National Adult,4321,,Face-to-face interview,Sample size is approximate.,,False
USGALLUP.44-325.QT08B,No opinion,13,Which man do you think can handle this particular job (the greatest task the president elected this year will have to face during his four years in office) better--Dewey or Roosevelt?,,Asked of those who named a task (94%).,09/1/1944,Gallup Organization,,Gallup Poll (AIPO),08/18/1944,08/23/1944,Y,National Adult,4321,,Face-to-face interview,Sample size is approximate.,,False
USGALLUP.43-303.QK06,Stassen,3,"Will you look over this list and tell me which man you'd like to see as the next President of the United States?... Republican: Stassen, MacArthur, Willkie, Bricker, Taft, Warren, Dewey, Saltonstall, Democratic: Farley, McNutt, Wallace, Byrnes, Roosevelt, Douglas, Winant, Byrd.",* = less than .5 percent.,Asked of Form K half sample.,10/1/1943,Gallup Organization,,Gallup Poll (AIPO),10/1/1943,10/7/1943,Y,National Adult,3072,,Face-to-face interview,"Form K interviewed Oct. 1-5, 1943 Form T Oct. 2-7, 1943. Sample size is approximate.",,True
USGALLUP.43-303.QK06,MacArthur,11,"Will you look over this list and tell me which man you'd like to see as the next President of the United States?... Republican: Stassen, MacArthur, Willkie, Bricker, Taft, Warren, Dewey, Saltonstall, Democratic: Farley, McNutt, Wallace, Byrnes, Roosevelt, Douglas, Winant, Byrd.",* = less than .5 percent.,Asked of Form K half sample.,10/1/1943,Gallup Organization,,Gallup Poll (AIPO),10/1/1943,10/7/1943,Y,National Adult,3072,,Face-to-face interview,"Form K interviewed Oct. 1-5, 1943 Form T Oct. 2-7, 1943. Sample size is approximate.",,True
