QuestionID,RespTxt,RespPct,QuestionTxt,QuestionNote,SubPopulation,ReleaseDate,SurveyOrg,SurveySponsor,SourceDoc,BegDate,EndDate,ExactDates,SampleDesc,SampleSize,VariableName,IntMethod,StudyNote,isValid
USCBSNYT.76DEB1.Q09B,Carter,47,"(I would like to read you a list of sentences that people have used about candidates for public office.  For each sentence, I would like you to tell me whether it fits Gerald Ford or Jimmy Carter better.  If you feel the sentence fits neither person, or fits both people equally, just say so.)?I think he really cares about people like me.",,,09/30/1976,CBS News; New York Times,,CBS News/New York Times Poll,09/24/1976,09/25/1976,Y,Registered Voters,1167,,Telephone Interview,,False
USCBSNYT.76DEB1.Q09B,Both the same (Vol.),14,"(I would like to read you a list of sentences that people have used about candidates for public office.  For each sentence, I would like you to tell me whether it fits Gerald Ford or Jimmy Carter better.  If you feel the sentence fits neither person, or fits both people equally, just say so.)?I think he really cares about people like me.",,,09/30/1976,CBS News; New York Times,,CBS News/New York Times Poll,09/24/1976,09/25/1976,Y,Registered Voters,1167,,Telephone Interview,,False
USCBSNYT.76DEB1.Q09B,Neither (Vol.),10,"(I would like to read you a list of sentences that people have used about candidates for public office.  For each sentence, I would like you to tell me whether it fits Gerald Ford or Jimmy Carter better.  If you feel the sentence fits neither person, or fits both people equally, just say so.)?I think he really cares about people like me.",,,09/30/1976,CBS News; New York Times,,CBS News/New York Times Poll,09/24/1976,09/25/1976,Y,Registered Voters,1167,,Telephone Interview,,False
USCBSNYT.76DEB1.Q09B,Don't know,2,"(I would like to read you a list of sentences that people have used about candidates for public office.  For each sentence, I would like you to tell me whether it fits Gerald Ford or Jimmy Carter better.  If you feel the sentence fits neither person, or fits both people equally, just say so.)?I think he really cares about people like me.",,,09/30/1976,CBS News; New York Times,,CBS News/New York Times Poll,09/24/1976,09/25/1976,Y,Registered Voters,1167,,Telephone Interview,,False
USCBSNYT.76DEB1.Q09B,No answer,1,"(I would like to read you a list of sentences that people have used about candidates for public office.  For each sentence, I would like you to tell me whether it fits Gerald Ford or Jimmy Carter better.  If you feel the sentence fits neither person, or fits both people equally, just say so.)?I think he really cares about people like me.",,,09/30/1976,CBS News; New York Times,,CBS News/New York Times Poll,09/24/1976,09/25/1976,Y,Registered Voters,1167,,Telephone Interview,,False
USCBSNYT.76DEB1.Q09F,Ford,44,"(I would like to read you a list of sentences that people have used about candidates for public office.  For each sentence, I would like you to tell me whether it fits Gerald Ford or Jimmy Carter better.  If you feel the sentence fits neither person, or fits both people equally, just say so.)?I agree with him more on the issues.",,,09/30/1976,CBS News; New York Times,,CBS News/New York Times Poll,09/24/1976,09/25/1976,Y,Registered Voters,1167,,Telephone Interview,,False
USCBSNYT.76DEB1.Q09F,Carter,41,"(I would like to read you a list of sentences that people have used about candidates for public office.  For each sentence, I would like you to tell me whether it fits Gerald Ford or Jimmy Carter better.  If you feel the sentence fits neither person, or fits both people equally, just say so.)?I agree with him more on the issues.",,,09/30/1976,CBS News; New York Times,,CBS News/New York Times Poll,09/24/1976,09/25/1976,Y,Registered Voters,1167,,Telephone Interview,,False
USCBSNYT.76DEB1.Q09F,Both the same (Vol.),5,"(I would like to read you a list of sentences that people have used about candidates for public office.  For each sentence, I would like you to tell me whether it fits Gerald Ford or Jimmy Carter better.  If you feel the sentence fits neither person, or fits both people equally, just say so.)?I agree with him more on the issues.",,,09/30/1976,CBS News; New York Times,,CBS News/New York Times Poll,09/24/1976,09/25/1976,Y,Registered Voters,1167,,Telephone Interview,,False
USCBSNYT.76DEB1.Q09F,Neither (Vol.),5,"(I would like to read you a list of sentences that people have used about candidates for public office.  For each sentence, I would like you to tell me whether it fits Gerald Ford or Jimmy Carter better.  If you feel the sentence fits neither person, or fits both people equally, just say so.)?I agree with him more on the issues.",,,09/30/1976,CBS News; New York Times,,CBS News/New York Times Poll,09/24/1976,09/25/1976,Y,Registered Voters,1167,,Telephone Interview,,False
USCBSNYT.76DEB1.Q09F,Don't know,4,"(I would like to read you a list of sentences that people have used about candidates for public office.  For each sentence, I would like you to tell me whether it fits Gerald Ford or Jimmy Carter better.  If you feel the sentence fits neither person, or fits both people equally, just say so.)?I agree with him more on the issues.",,,09/30/1976,CBS News; New York Times,,CBS News/New York Times Poll,09/24/1976,09/25/1976,Y,Registered Voters,1167,,Telephone Interview,,False
USCBSNYT.76DEB1.Q09F,No answer,2,"(I would like to read you a list of sentences that people have used about candidates for public office.  For each sentence, I would like you to tell me whether it fits Gerald Ford or Jimmy Carter better.  If you feel the sentence fits neither person, or fits both people equally, just say so.)?I agree with him more on the issues.",,,09/30/1976,CBS News; New York Times,,CBS News/New York Times Poll,09/24/1976,09/25/1976,Y,Registered Voters,1167,,Telephone Interview,,False
USYANK.768550.Q09A5,Very important reason,72,"People who are voting for Ford (for President in 1976) have given us a number of different reasons. Will you tell me for each of the following whether this is a very important reason, a fairly important reason or not such an important reason as far as you, personally, are concerned. You have too many questions and doubts about Jimmy Carter",,Registered voters who prefer Ford (44%),10/19/1976,"Yankelovich, Skelly & White",Time Magazine,"Time/Yankelovich, Skelly & White Poll",10/16/1976,10/19/1976,Y,Registered voters,1574,,Telephone Interview,,False
USYANK.768550.Q09A5,Fairly important reason,17,"People who are voting for Ford (for President in 1976) have given us a number of different reasons. Will you tell me for each of the following whether this is a very important reason, a fairly important reason or not such an important reason as far as you, personally, are concerned. You have too many questions and doubts about Jimmy Carter",,Registered voters who prefer Ford (44%),10/19/1976,"Yankelovich, Skelly & White",Time Magazine,"Time/Yankelovich, Skelly & White Poll",10/16/1976,10/19/1976,Y,Registered voters,1574,,Telephone Interview,,False
USYANK.768550.Q09A5,Not such an important reason,11,"People who are voting for Ford (for President in 1976) have given us a number of different reasons. Will you tell me for each of the following whether this is a very important reason, a fairly important reason or not such an important reason as far as you, personally, are concerned. You have too many questions and doubts about Jimmy Carter",,Registered voters who prefer Ford (44%),10/19/1976,"Yankelovich, Skelly & White",Time Magazine,"Time/Yankelovich, Skelly & White Poll",10/16/1976,10/19/1976,Y,Registered voters,1574,,Telephone Interview,,False
USYANK.768560.Q3A,Carter,46,"Every candidate has his strong points and his weak points. I'd like to know your honest opinion about each one of the (Presidential) candidates regardless of how you finally decide to vote. Which one do you think will do more to ...Reduce unfairness in American life... Carter, Ford, both the same or neither one?",,Registered voters who watched Carter-Ford debate (67%),10/22/1976,"Yankelovich, Skelly & White",Time Magazine,"Time/Yankelovich, Skelly & White Poll",10/16/1976,10/19/1976,Y,National Adult,586,,Telephone Interview,Re-interviews with 586 out of an original sample of 1574 registered voters first interviewed 10/16-19/76.,False
USYANK.768560.Q3A,Ford,27,"Every candidate has his strong points and his weak points. I'd like to know your honest opinion about each one of the (Presidential) candidates regardless of how you finally decide to vote. Which one do you think will do more to ...Reduce unfairness in American life... Carter, Ford, both the same or neither one?",,Registered voters who watched Carter-Ford debate (67%),10/22/1976,"Yankelovich, Skelly & White",Time Magazine,"Time/Yankelovich, Skelly & White Poll",10/16/1976,10/19/1976,Y,National Adult,586,,Telephone Interview,Re-interviews with 586 out of an original sample of 1574 registered voters first interviewed 10/16-19/76.,False
USYANK.768560.Q3A,Both,14,"Every candidate has his strong points and his weak points. I'd like to know your honest opinion about each one of the (Presidential) candidates regardless of how you finally decide to vote. Which one do you think will do more to ...Reduce unfairness in American life... Carter, Ford, both the same or neither one?",,Registered voters who watched Carter-Ford debate (67%),10/22/1976,"Yankelovich, Skelly & White",Time Magazine,"Time/Yankelovich, Skelly & White Poll",10/16/1976,10/19/1976,Y,National Adult,586,,Telephone Interview,Re-interviews with 586 out of an original sample of 1574 registered voters first interviewed 10/16-19/76.,False
USYANK.768560.Q3A,Neither,13,"Every candidate has his strong points and his weak points. I'd like to know your honest opinion about each one of the (Presidential) candidates regardless of how you finally decide to vote. Which one do you think will do more to ...Reduce unfairness in American life... Carter, Ford, both the same or neither one?",,Registered voters who watched Carter-Ford debate (67%),10/22/1976,"Yankelovich, Skelly & White",Time Magazine,"Time/Yankelovich, Skelly & White Poll",10/16/1976,10/19/1976,Y,National Adult,586,,Telephone Interview,Re-interviews with 586 out of an original sample of 1574 registered voters first interviewed 10/16-19/76.,False
USYANK.768550.Q07F,Carter,33,"Every candidate has his strong points and his weak points. Now I'd like to know your honest opinion about each one of the major (1976 Presidential) candidates regardless of how you finally decide to vote. Who do you think would do more to...Be someone you can really trust to do the right thing...Carter or Ford, both the same or neither one?",,,10/19/1976,"Yankelovich, Skelly & White",Time Magazine,"Time/Yankelovich, Skelly & White Poll",10/16/1976,10/19/1976,Y,Registered voters,1574,,Telephone Interview,,False
USYANK.768550.Q07F,Ford,34,"Every candidate has his strong points and his weak points. Now I'd like to know your honest opinion about each one of the major (1976 Presidential) candidates regardless of how you finally decide to vote. Who do you think would do more to...Be someone you can really trust to do the right thing...Carter or Ford, both the same or neither one?",,,10/19/1976,"Yankelovich, Skelly & White",Time Magazine,"Time/Yankelovich, Skelly & White Poll",10/16/1976,10/19/1976,Y,Registered voters,1574,,Telephone Interview,,False
USYANK.768550.Q07F,Both same,14,"Every candidate has his strong points and his weak points. Now I'd like to know your honest opinion about each one of the major (1976 Presidential) candidates regardless of how you finally decide to vote. Who do you think would do more to...Be someone you can really trust to do the right thing...Carter or Ford, both the same or neither one?",,,10/19/1976,"Yankelovich, Skelly & White",Time Magazine,"Time/Yankelovich, Skelly & White Poll",10/16/1976,10/19/1976,Y,Registered voters,1574,,Telephone Interview,,False
USYANK.768550.Q07F,Neither one,20,"Every candidate has his strong points and his weak points. Now I'd like to know your honest opinion about each one of the major (1976 Presidential) candidates regardless of how you finally decide to vote. Who do you think would do more to...Be someone you can really trust to do the right thing...Carter or Ford, both the same or neither one?",,,10/19/1976,"Yankelovich, Skelly & White",Time Magazine,"Time/Yankelovich, Skelly & White Poll",10/16/1976,10/19/1976,Y,Registered voters,1574,,Telephone Interview,,False
USABCHS.101876.R1,Ford,42,"For President this November (1976) it will be between Gerald Ford for the Republicans and Jimmy Carter for the Democrats. If you had to make up your mind right now, would you vote for Ford the Republican or for Carter the Democrat?",,,10/18/1976,ABC News; Louis Harris and Associates,,Harris Survey,10/7/1976,10/11/1976,Y,Likely voters,1503,,Face-to-face interview,,True
USABCHS.101876.R1,Carter,47,"For President this November (1976) it will be between Gerald Ford for the Republicans and Jimmy Carter for the Democrats. If you had to make up your mind right now, would you vote for Ford the Republican or for Carter the Democrat?",,,10/18/1976,ABC News; Louis Harris and Associates,,Harris Survey,10/7/1976,10/11/1976,Y,Likely voters,1503,,Face-to-face interview,,True
