QuestionID,QuestionTxt,QuestionNote,SubPopulation,ReleaseDate,SurveyOrg,SurveySponsor,SourceDoc,BegDate,EndDate,ExactDates,SampleDesc,SampleSize,VariableName,IntMethod,StudyNote,Approve,Disapprove,No Opinion
USAP.100913G.R07A,"For each of the following individuals, please select if you have a favorable or unfavorable impression of the person.  If you don't know enough about that person to have an opinion, you can say that too....Very favorable, somewhat favorable, somewhat unfavorable, very unfavorable, don't know enough to say...Barack Obama",nan,nan,10/9/2013,GfK Knowledge Networks,Associated Press,Associated Press/Gfk Knowledge Networks Poll,10/3/2013,10/7/2013,Y,National adult,1227,nan,Web-based survey,"The poll was fielded by GfK Knowledge Networks using its national KnowledgePanel.  The KnowledgePanel is a nationally representative probability sample of the U.S. adult population. Panelists are recruited by randomly selecting residential addresses using a process called address-based sampling (ABS). Since nearly 3-in-10 U.S. households do not have home Internet access, respondent households who do not have Internet access or own a computer are provided Internet service and a netbook computer to ensure that panel respondents are representative of the U.S. adult population. Unlike opt-in panels, households are not permitted to 'self-select' into KnowledgePanel; nor are they allowed to participate in many surveys per week.",44.0,46.0,10.0
USTIPP.040416.R08,"Now moving on to the topic of presidential leadership. Overall, is your opinion of Barack Obama generally favorable, generally unfavorable, or are you not familiar enough to say one way or the other?",nan,nan,04/4/2016,TIPP--Techno Metrica Institute of Policy and Politics,Investor's Business Daily,TIPP/Investor's Business Daily Poll,03/28/2016,04/2/2016,Y,National adult,902,nan,Telephone Interview,556 respondents were interviewed by cell phone and 346 by landline phone.,47.0,45.0,8.0
USAP.071615G.R01A,"For each of the following individuals, please select if you have a favorable or unfavorable impression of that person. If you don't know enough about the person to have an opinion, you can say that too....Very favorable, somewhat favorable, somewhat unfavorable, very unfavorable, don't know enough to say...Barack Obama",nan,nan,07/16/2015,GfK Knowledge Networks,Associated Press,Associated Press/GfK Knowledge Networks Poll,07/9/2015,07/13/2015,Y,National adult,1004,nan,Web-based survey,"The poll was fielded by GfK Knowledge Networks using its national KnowledgePanel. The KnowledgePanel is a nationally representative probability sample of the U.S. adult population. Panelists are recruited by randomly selecting residential addresses using a process called address-based sampling (ABS). Since nearly 3-in-10 U.S. households do not have home Internet access, respondent households who do not have Internet access or own a computer are provided Internet service and a netbook computer to ensure that panel respondents are representative of the U.S. adult population. Unlike opt-in panels, households are not permitted to ""self-select"" into KnowledgePanel; nor are they allowed to participate in many surveys per week.",46.0,47.0,7.0
USGREEN.110714.R24,"(Now, I'd like to rate your feelings toward some people and organizations, with one hundred meaning a very warm, favorable feeling, zero meaning a very cold, unfavorable feeling, and fifty meaning not particularly warm or cold. You can use any number from zero to one hundred, the higher the number the more favorable your feelings are toward that person or organization. If you have no opinion or never heard of that person or organization, please say so.)...Barack Obama...Give...Barack Obama a rating, with 100 meaning a very warm, favorable feeling, zero meaning a very cold, unfavorable feeling, and 50 meaning not particularly warm or cold. (If Don't know, ask:) Would you say you are unable to give an opinion of...Barack Obama, or have you never heard of...Barack Obama?",Mean=48.6,nan,11/7/2014,Greenberg Quinlan Rosner Research,Democracy Corps; Women's Voices Women Vote,Democracy Corps Poll,11/3/2014,11/5/2014,Y,National likely voters,904,nan,Telephone Interview,Likely voters are registered voters who voted in the 2012 election/weren't registered/ineligible/too young to vote and said they are probably or almost certain to vote in the 2016 election.,46.0,43.0,11.0
USGALLUP.201310.Q49A,"Next, we'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of these people--or if you have never heard of them. How about...Barack Obama?",nan,nan,07/31/2013,Gallup Organization,nan,Gallup Poll,07/10/2013,07/14/2013,Y,National adult,2027,Q49A,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones. The sample includes 50% landline and 50% cell phone respondents.,52.0,45.0,3.0
USCBS.201311C.Q16,"Is your opinion of Barack Obama favorable, not favorable, undecided, or haven't you heard enough about Barack Obama yet to have an opinion?",* = less than .5 percent,Asked of Form A half sample,11/30/2013,Social Science Research Solutions (SSRS),CBS News,CBS News Poll,11/15/2013,11/18/2013,Y,National adult,1010,nan,"Telephone Interview, Cell Phone; Telephone Interview, Landline",The interviews were conducted by land-line and cell phones. Interviews were conducted by SSRS--Social Science Research Solutions.,32.0,48.0,20.0
USSUFF.071415.R13,"I am going to read you a short list of individuals and for each, please tell me if your opinion of them is generally favorable or generally unfavorable. If you are undecided or if you have never heard of someone, just tell me that....Barack Obama...Is your opinion of Barack Obama generally favorable or generally unfavorable?",nan,nan,07/14/2015,Suffolk University Political Research Center,USA Today,Suffolk University/USA Today Poll,07/9/2015,07/12/2015,Y,National adult,1000,nan,Telephone Interview,Interviews were conducted by landline and cell phones.,45.0,44.0,11.0
USASFOX.051816.R06,I'm going to read you the names of several individuals and groups. Please tell me whether you have a generally favorable or unfavorable opinion of each one. If you've never heard of one please just say so....Barack Obama,* = less than .5%.,nan,05/18/2016,Anderson Robbins Research; Shaw & Co. Research,Fox News,Fox News Poll,05/14/2016,05/17/2016,Y,National registered voters,1021,nan,Telephone Interview,"508 respondents were interviewed on a landline telephone, and 513 were interviewed on a cell phone. Interviews were conducted by Braun Research.",50.0,47.0,3.0
USTIPP.060616.R08,"Now moving on to the topic of presidential leadership. Overall, is your opinion of Barack Obama generally favorable, generally unfavorable, or are you not familiar enough to say one way or the other?",nan,nan,06/6/2016,TIPP--Techno Metrica Institute of Policy and Politics,Investor's Business Daily,TIPP/Investor's Business Daily Poll,05/31/2016,06/5/2016,Y,National adult,908,nan,Telephone Interview,"406 respondents were interviewed on a landline telephone, and 502 were interviewed on a cell phone.",51.0,44.0,5.0
USASFOX.072413.R03,I'm going to read you the names of several individuals.  Please tell me whether you have a generally favorable or unfavorable opinion of each one.  If you've never heard of one please just say so....Barack Obama,nan,nan,07/24/2013,Braun Research Incorporated,Fox News,Fox News Poll,07/21/2013,07/23/2013,Y,Registered voters,1017,nan,"Telephone Interview, Cell Phone; Telephone Interview, Landline","696 respondents were interviewed on a landline telephone, and 321 were interviewed on a cell phone. Interviews were conducted by Braun Research.",50.0,46.0,4.0
USMARIST.011514N.R09,"Overall, do you have a favorable or an unfavorable impression of Barack Obama?",nan,nan,01/15/2014,Marist College Institute for Public Opinion,NBC News,NBC News/Marist Poll,01/12/2014,01/14/2014,Y,National adult,1200,nan,Telephone Interview,Interviews were conducted by landline and cell phones.,41.0,48.0,11.0
USGALLUP.021815.R23A,"Next, we'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of these people--or if you have never heard of them. How about...Barack Obama?",nan,nan,02/18/2015,Gallup Organization,nan,Gallup Poll,02/8/2015,02/11/2015,Y,National adult,837,nan,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones. The sample includes 50% landline and 50% cell phone respondents.,51.0,48.0,1.0
USABCWP.102213.R07A,"Overall, do you have a favorable or unfavorable impression of...Barack Obama? Do you feel that way strongly or somewhat?",nan,nan,10/22/2013,"Langer Research Associates; Capital Insight; Abt SRBI, Inc.",ABC News; Washington Post,ABC News/Washington Post Poll,10/17/2013,10/20/2013,Y,National adult,1002,Q10A,"Telephone Interview, Cell Phone; Telephone Interview, Landline",The survey was produced for ABC News by Langer Research Associates.  The survey was produced for The Washington Post by Capital Insight.  Interviews were conducted by Abt SRBI.  The interviews included landline and cell-phone-only respondents.,50.0,48.0,2.0
